DATA,PRODUTO,PRAÇA,TIPO,UNIDADE,PREÇO 
04/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
04/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.220,00"
05/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.220,00"
05/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.220,00"
05/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.120,00"
05/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.050,00"
05/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
05/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
06/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.220,00"
06/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.220,00"
06/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.120,00"
06/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.050,00"
06/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
06/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
07/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.220,00"
07/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.200,00"
07/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.100,00"
07/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.025,00"
07/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
07/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
08/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
08/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.220,00"
08/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.200,00"
08/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.100,00"
08/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.025,00"
08/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
13/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
13/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.220,00"
13/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.270,00"
13/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.160,00"
13/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.090,00"
13/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
14/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
14/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
14/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.220,00"
14/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.270,00"
14/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.160,00"
14/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.090,00"
15/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.110,00"
15/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
15/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
15/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.220,00"
15/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.310,00"
15/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.210,00"
18/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.210,00"
18/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.110,00"
18/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
18/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
18/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.220,00"
18/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.310,00"
19/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.150,00"
19/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.070,00"
19/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
19/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
19/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.220,00"
19/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.250,00"
20/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.250,00"
20/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.150,00"
20/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.070,00"
20/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
20/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
20/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.220,00"
21/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.250,00"
21/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.150,00"
21/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.070,00"
21/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
21/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
21/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.220,00"
22/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.110,00"
22/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.280,00"
22/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.180,00"
22/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.070,00"
22/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
22/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
25/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.110,00"
25/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.280,00"
25/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.180,00"
25/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.070,00"
25/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.150,00"
25/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 900,00"
26/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.290,00"
26/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.300,00"
26/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.200,00"
26/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.100,00"
26/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.230,00"
26/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.000,00"
27/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.000,00"
27/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.290,00"
27/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.300,00"
27/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.200,00"
27/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.100,00"
27/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.230,00"
28/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.000,00"
28/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.290,00"
28/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.240,00"
28/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.145,00"
28/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.110,00"
28/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.230,00"
29/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.230,00"
29/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.000,00"
29/10/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.290,00"
29/10/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.260,00"
29/10/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.150,00"
29/10/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.120,00"
03/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.150,00"
03/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.120,00"
03/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.230,00"
03/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.000,00"
03/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.290,00"
03/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.260,00"
04/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
04/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.170,00"
04/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.230,00"
04/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.000,00"
04/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.290,00"
04/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.320,00"
05/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
05/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.170,00"
05/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.230,00"
05/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.000,00"
05/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.290,00"
05/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.320,00"
08/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.320,00"
08/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
08/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.170,00"
08/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.230,00"
08/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.000,00"
08/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.290,00"
09/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.320,00"
09/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
09/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.170,00"
09/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.230,00"
09/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.000,00"
09/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.290,00"
10/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.290,00"
10/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.320,00"
10/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
10/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.170,00"
10/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.230,00"
10/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.000,00"
11/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.290,00"
11/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.320,00"
11/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
11/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.170,00"
11/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.230,00"
11/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.000,00"
12/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.000,00"
12/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.290,00"
12/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.320,00"
12/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
12/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.170,00"
12/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.230,00"
16/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.100,00"
16/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.420,00"
16/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.300,00"
16/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
16/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.160,00"
16/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.300,00"
17/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.300,00"
17/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.100,00"
17/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.420,00"
17/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.300,00"
17/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
17/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.160,00"
18/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.160,00"
18/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.300,00"
18/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.100,00"
18/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.420,00"
18/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.300,00"
18/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
19/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
19/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.160,00"
19/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.300,00"
19/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.100,00"
19/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.420,00"
19/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.300,00"
20/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.400,00"
20/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.210,00"
20/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.380,00"
20/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.180,00"
20/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.490,00"
20/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.520,00"
22/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.300,00"
22/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
22/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.160,00"
22/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.300,00"
22/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.100,00"
22/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.420,00"
23/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.300,00"
23/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.220,00"
23/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.160,00"
23/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.300,00"
23/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.100,00"
23/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.420,00"
24/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.490,00"
24/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.530,00"
24/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.400,00"
24/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.200,00"
24/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.380,00"
24/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.180,00"
25/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.490,00"
25/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.530,00"
25/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.400,00"
25/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.200,00"
25/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.380,00"
25/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.180,00"
26/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.490,00"
26/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.530,00"
26/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.400,00"
26/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.200,00"
26/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.380,00"
26/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.180,00"
29/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.180,00"
29/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.490,00"
29/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.520,00"
29/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.400,00"
29/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.210,00"
29/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.380,00"
30/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.180,00"
30/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.490,00"
30/11/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.520,00"
30/11/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.400,00"
30/11/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.210,00"
30/11/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.380,00"
01/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.380,00"
01/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.180,00"
01/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.490,00"
01/12/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.520,00"
01/12/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.400,00"
01/12/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.210,00"
02/12/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.210,00"
02/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.380,00"
02/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.180,00"
02/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.490,00"
02/12/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.520,00"
02/12/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.400,00"
03/12/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.400,00"
03/12/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.210,00"
03/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.380,00"
03/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.180,00"
03/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.490,00"
03/12/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.520,00"
06/12/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.360,00"
06/12/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.210,00"
06/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.380,00"
06/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.180,00"
06/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Despolpado,sc 60 kg,"R$ 1.500,00"
06/12/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.510,00"
07/12/2021,Café Arábica,VITORIA DA CONQUISTA,Despolpado,sc 60 kg,"R$ 1.510,00"
07/12/2021,Café Arábica,VITORIA DA CONQUISTA,Duro,sc 60 kg,"R$ 1.360,00"
07/12/2021,Café Arábica,VITORIA DA CONQUISTA,Rio,sc 60 kg,"R$ 1.210,00"
07/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Duro,sc 60 kg,"R$ 1.380,00"
07/12/2021,Café Arábica,LUIS EDUARDO MAGALHAES,Rio,sc 60 kg,"R$ 1.180,00"
